id,dataHoraInicio,dataHoraFim,descricao,descricaoTipo,situacao,id_orgao_organizador
76338,2025-05-20T14:00:00.000Z,null,"8º Encontro Técnico ITEC Raras - Dia Internacional da Pesquisa Clínica
 8º Encontro Técnico da iTEC Raras - Pesquisa Clínica em Foco

A Frente Parlamentar Mista de Inovação e Tecnologias em Saúde para Doenças Raras (iTEC Raras) realizará, no dia 15 de maio de 2025, às 14h, no Auditório Freitas Nobre (Anexo IV - Câmara dos Deputados), o seu 8º Encontro Técnico, com foco nos avanços e desafios da pesquisa clínica no Brasil.
O encontro reunirá especialistas, representantes de órgãos regulatórios, pesquisadores e sociedade civil para debater o papel estratégico da pesquisa clínica no desenvolvimento de novas tecnologias em saúde. O evento também abordará os impactos da nova legislação aprovada recentemente e ainda pendente de regulamentação, além de discutir caminhos para fortalecer o ecossistema da pesquisa no país, ampliar o acesso a inovações e reduzir desigualdades no sistema de saúde.

PROGRAMAÇÃO:


14h00             Abertura - Deputada  Rosangela Moro (UNIÃO BRASIL/SP)
 14h05            Orador  - Dr.  Fernando Maluf, Médico Oncologista
Diretor Médico Associado do Centro de Oncologia da BP. Membro do Comitê Gestor do Centro de Oncologia do Hospital Albert Einstein. Cofundador  do Instituto Viver o Câncer e membro fundador do Grupo EVA. Autor de artigos científicos e de mais de uma dezena de livros publicados no Brasil e no exterior. Professor Livre Docente da Faculdade de Ciências Médicas da Santa Casa de São Paulo.
14h25             Orador -  Dr. Fabio Frank, Médico Oncologista
Diretor da Sociedade Brasileira de Oncologia Clínica - SBOC (gestão 2021-2023). Presidente da Aliança Pesquisa Clínica do Brasil. Graduado em medicina pela Universidade Federal do Rio Grande do Sul, residência médica pelo Hospital Nossa Senhora da Conceição e especialização em Oncologia. Ao longo da carreira, participou de mais de 170 protocolos de pesquisa clínica.  
 14h40            Orador - Dr. Renato Porto, Presidente da INTERFARMA 
Advogado com especialização em Vigilância Sanitária e em Direito Processual Civil, tem passagens tanto pela iniciativa privada como na esfera estatal. Foi diretor da Agência Nacional de Vigilância Sanitária (Anvisa), onde liderou os processos de transformação do padrão regulatório da Agência e o de harmonização regulatória com as mais importantes instituições internacionais. Atuou ainda para reduzir os prazos para pesquisa clínica.
15h05          Oradora - Dra. Laís Bonilha, Coordenadora da Comissão Nacional de Ética em Pesquisa (CONEP)
É fisioterapeuta graduada pela Universidade Estadual de Londrina , com especialização em Fisioterapia Respiratória pela UNIFESP . É mestre em Saúde Coletiva e doutora em Saúde e Desenvolvimento pela Universidade Federal de Mato Grosso do Sul (UFMS), onde também atua como docente no curso de graduação em Fisioterapia. Possui formações complementares em metodologias ativas e gestão educacional em saúde, com especializações pelo Instituto de Ensino e Pesquisa do Hospital Sírio-Libanês (IEP/HSL) e pela FIOCRUZ. Atualmente, é Coordenadora Nacional da Associação Brasileira de Ensino em Fisioterapia (ABENFISIO), Conselheira Nacional de Saúde e desde 2022 exerce a função de Coordenadora da Comissão Nacional de Ética em Pesquisa (CONEP), órgão vinculado ao Conselho Nacional de Saúde. 
15h20             Orador:  Dr. Claudiosvan Martins, Coordenador de Ética e Pesquisa Clínica da Anvisa
Farmacêutico industrial Bioquímicas, Mestre em Farmacologia Clínica Especialista em Vigilância Sanitária pela Fundação Oswaldo Cruz (FIOCRUZ), Especialista em Farmácia Hospitalar e em Saúde Baseada em Evidências (SBE) pelo Instituto de Ensino e Pesquisa do Hospital Sírio Libanês de São Paulo(IEP/HSL). Especialista em Regulação e Vigilância Sanitária na Agência Nacional de Vigilância Sanitária (ANVISA), Coordenador da Coordenação de Pesquisa Clínica em Medicamentos e Produtos Biológicos da Anvisa. É membro titular da Comissão Nacional de Incorporação de Tecnologias no Sistema Único de Saúde (CONITEC).
 15h35            Oradora: Dra. Juliana Santoro, Gerente Executiva na ACESSE
É farmacêutica-bioquímica com quase 25 anos de experiência em pesquisa clínica. Iniciou sua carreira na indústria farmacêutica no início de 2001 e, em 2004, migrou para o ambiente de CROs (Organizações de Pesquisa Clínica), onde atuou como Clinical Research Associate (CRA), Clinical Trial Manager (CTM), Gerente de Operações Clínicas (FM), Diretora Associada (AD) e, por fim, Chief Operations Officer (COO). Foi membro da ABRACRO (Associação Brasileira das CROs) por 8 anos, incluindo atuação como Diretora de Educação na Diretoria Executiva. Desde setembro de 2023, tem se dedicado ao coaching de novos gestores e a programas de mentoria individual voltados ao desenvolvimento de carreira.
  15h50           Orador:  Dra. Rosana Mastellaro, Diretora Técnico Regulatória e Inovação no SINDUSFARMA
Farmacêutica graduada pelas Faculdades Oswaldo Cruz (1984), com especialização em Gestão de Projetos pela Fundação Getúlio Vargas (FGV). Com ampla experiência na indústria farmacêutica, foi responsável técnica e pela Garantia da Qualidade durante 17 anos, além de liderar processos de certificação em Boas Práticas de Fabricação (BPF), desde o Programa Nacional de Inspeção em Indústria Farmacêutica e Farmoquímica (PNIFF). Também gerenciou processos de submissão regulatória. É professora de pós-graduação nas Faculdades Oswaldo Cruz, no módulo de registro de medicamentos específicos.",Reunião Técnica,Convocada,100950
76446,2025-05-21T08:00:00.000Z,null,"Encontro Nacional Aposentadoria Especial e 
Desprecarização ACS e ACE",Debate,Convocada,100950
76459,2025-05-21T13:56:00.000Z,2025-05-21T20:54:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
76020,2025-05-28T10:00:00.000Z,null,"Comparecimento do Presidente do Banco Central, Gabriel Galípolo
 Convidados:

1) GABRIEL MURICCA GALÍPOLO, Presidente do Banco Central do Brasil - Bacen (Confirmado)


(REQ 3/2025 CFT, dos deputados Florentino Neto e Laura Carneiro)",Audiência Pública,Cancelada,2010
76139,2025-05-27T09:11:00.000Z,2025-05-27T12:07:00.000Z,"Importância, contexto e desafios para o desenvolvimento da indústria nacional de drones
 (Requerimentos nº 3/2025-CICS, do deputado Vitor Lippi; nº 23/2025-CVT e nº 29/2025-CVT, ambos do deputado Paulo Alexandre Barbosa, subscritos pela deputada Helena Lima)

PALESTRANTES

ROBERTO JOSÉ SILVEIRA HONORATO
Diretor-presidente substituto da Agência Nacional de Aviação Civil (Anac)
(Presença confirmada)

DAVISON GONZAGA DA SILVA
Gerente de Certificação e Numeração da Superintendência de Outorga e Recursos à Prestação da Agência Nacional de Telecomunicações (Anatel)
(Presença confirmada)

RODRIGO GONZALEZ MARTINS DE MAGALHÃES 
Chefe da Subdivisão de Planejamento de Sistema de Aeronave Não Tripulada do Departamento de Controle do Espaço Aéreo (Decea) | Força Aérea Brasileira (FAB)
(Participação virtual confirmada)

MARCOS RIBEIRO RESENDE
Diretor de Negócios da Atech - Grupo Embraer
(Presença confirmada)

PEDRO CURCIO JUNIOR
CEO da iNeeds Systems e presidente da Associação Brasileira das Empresas de Drone (ABDrone)
(Presença confirmada)

MOISÉS PEDRICI
Gerente de Novos Negócios e Produtos da XMobots
(Presença confirmada)

SAMUEL SALOMÃO
Sócio-fundador da Speedbird Aero
(Presença confirmada)

PAULO SÉRGIO RAMALHO 
CEO da Slalom Consultoria e Treinamento
(Participação virtual confirmada)

JOSUÉ ANDREAS VIEIRA
Engenheiro Agrônomo Responsável Técnico da Agro Atlas Brasil 
(Presença confirmada)

LEONARDO MINUCIO
CEO da Futuriste Tecnologias Inovadoras
(Presença confirmada)

LUCAS FLORÊNCIO e ANDRÉ ARRUDA
Cofundadores da AL Drones
(Presenças confirmadas)

CAIO INÁCIO
Sócio da PIC Fomento
(Presença confirmada)

JOVIS ARRUDA
CEO da Liconic Technology
(Presença confirmada)

JÚLIO HERMES
CEO da Geosaker Ativos Inteligentes
(Presença confirmada)",Audiência Pública,Encerrada (Final),539386
76303,2025-05-21T15:16:00.000Z,2025-05-21T16:50:00.000Z,"Outorga do título de Cidade da Fé ao município de São João do Cariri
 (REQ 11/2025 CTUR, do deputado Romero Rodrigues)

Convidados (a confirmar):

1) CHICO DE EULINA - Prefeito do Município de São João do Cariri/PB (confirmado);

2) WILSON SOARES - Secretário de Desenvolvimento, Turismo e Romaria do Município de Juazeiro do Norte/CE (confirmado);

3) IGOR NORMANDO - Prefeito do Município de Belém/PA;

4) JOSÉ LUIZ RODRIGUES - Prefeito do Município de Aparecida/SP;

5) WARLEY LOPES VIEIRA - Secretário de Turismo e Cultura do Município de Trindade/GO (confirmado);

6) GEOMÁRIO MOREIRA CARNEIRO- Associação Brasileira de Instituições Educacionais Evangélicas - Abiee (confirmado);

7) PE. JOÃO BATISTA GOMES DE LIMA - Diretor-Presidente da  Associação Nacional de Educação Católica do Brasil (Anec).",Audiência Pública,Encerrada (Final),6066
76357,2025-05-21T16:41:00.000Z,2025-05-21T18:11:00.000Z,"A importância do 
porte de arma de fogo para vigilantes
fora do serviço
 (REQ 3/2025 Deputado Coronel Ulisses/ UNIÂO/AC)

1) ALAN HASSEM SALVATIERRA (Confirmado)
   Presidente
   Conselho Nacional da Segurança Privada - CONASEP

2) JOÃO SOARES (Confirmado)
   Presidente
   Confederação Nacional dos Trabalhadores de Segurança Privada - CONTRASP

3) JACYMAR DALCAMINI (Confirmado)
   Diretor Jurídico
   Federação Nacional das Empresas de Segurança e Transporte de Valores - Fenavist

4) MARCELO NERI LEITE (Confirmado)
   Assessor Jurídico
   Sindicato dos Vigilantes do Acre

5) OLIVER DE OLIVEIRA OLIVA (Confirmado)
   Representante Federação Dos Vigilantes Do Norte E Nordeste - FESVINE/PS

6) RAIMUNDO NONATO SOUZA DOS SANTOS (Confirmado)
   Presidente do Sindicato dos Vigilantes do estado do Acre - FESVINE/PS

7) REPRESENTANTE (Não Participará)
   Ministério da Justiça e Segurança Pública - MGI

8) REPRESENTANTE (Não Participará)
   Polícia Federal - PF",Audiência Pública,Encerrada (Final),5503
76510,2025-05-27T17:00:00.000Z,null,Reunião FPM Soberania e Segurança Alimentar e Nutricional,Reunião Técnica,Cancelada,100292
76586,2025-05-28T10:10:00.000Z,2025-05-28T11:25:00.000Z,"Elaboração da agenda de eventos da comissão
 Elaboração da agenda de eventos da Comissão.",Reunião Técnica,Encerrada (Final),539772
76356,2025-05-28T16:03:00.000Z,2025-05-28T17:19:00.000Z,"Criação de Marco Legal da Criação de Pássaros no Brasil
 (REQ 52/2024 CDE, do deputado Gilson Daniel)



1) LÍVIA MARTINS (Confirmada - videoconferência )
   Diretora
   Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA

2) DANILO MONTE-MOR (Confirmado)
   Diretor de Comunicação da Federação Ornitológica do Estado do Espírito Santo - FEOES e representante da Confederação Brasileira de Criadores de Pássaros Nativos - COBRAP e da Secretaria do Meio Ambiente e Recursos Hídricos do Estado do Espirito Santo.

3) JOÃO CARLOS DE PETRIBÚ (Confirmado)
   Assessor Técnico
   Federação Ornitológica do Brasil / Câmara Setorial PET - FOB/CSPET

4) ÉDER LARA (Confirmado - videoconferência)
  Diretor Jurídico
   Confederação Nacional dos Animais - CONA e Federação Paulista de Passaricultores - FPP

5) PEDRO HUMMEL (Confirmado)
   Representante
   Instituto Pet Brasil

6)DANIEL FIGUEIRA (Confirmado - videoconferência)
   Biólogo especialista em aves

7) Associação Brasileira de Criadores e Comerciantes de Animais Silvestres e Exóticos - ABRASE

8)  Associação Paranaense dos Criadores de Animais - APACRIA",Audiência Pública,Encerrada (Final),2008
75383,2025-02-04T14:34:00.000Z,2025-02-04T17:25:00.000Z,"Política Nacional de Prevenção e Controle do Câncer - regulação
 Audiência Pública

Tema: Política Nacional de Prevenção e Controle do Câncer - regulação

Convidados:

JOSÉ BARRETO CAMPELO CARVALHEIRA, Coordenador Geral da Política Nacional de Prevenção e Controle do Câncer - CGCAN/SAES do Ministério da Saúde (confirmado); 

LUCIANA TOLEDO LOPES, Assessora técnica do Conselho Nacional de Secretários de Saúde - Conass (confirmada);

CARMINO ANTONIO DE SOUZA, Representante do Conselho Nacional de Secretarias Municipais de Saúde - Conasems (confirmado);

ANGÉLICA NOGUEIRA, Presidente da Sociedade Brasileira de Oncologia Clínica - SBOC (confirmada);

LUCIANA HOLTZ, Presidente do Instituto Oncoguia (confirmada);

MARLENE OLIVEIRA, Presidente do Instituto Lado a Lado pela Vida (confirmada);

ERICA LOPES DE CAMARGO, Embaixadora do Movimento Nutrindo Vidas (confirmada).

(Requerimento nº 10/2024, do Dep. Weliton Prado)",Audiência Pública,Encerrada,539411
75418,2025-02-26T09:29:00.000Z,2025-02-26T11:30:00.000Z,"Homenagem ao Dia Internacional da Mulher
 Homenagem ao Dia Internacional da Mulher",Sessão Não Deliberativa Solene,Encerrada,180
75455,2025-03-11T15:00:00.000Z,null,Discussão e votação do Relatório Final da LOA para 2025,Reunião Deliberativa,Cancelada,6855
75457,2025-03-11T09:18:00.000Z,2025-03-11T10:39:00.000Z,"Homenagem ao Dia Mundial do Rim
 Homenagem ao Dia Mundial do Rim",Sessão Não Deliberativa Solene,Encerrada,180
75627,2025-03-19T14:00:00.000Z,null,Reunião de Instalação e Eleição,Reunião de Instalação e Eleição,Encerrada (Termo),539388
75630,2025-03-19T16:06:00.000Z,2025-03-19T16:43:00.000Z,"Instalação da comissão e eleição de presidente e de vice-presidentes
 A - Instalação da Comissão; e 

B - Eleição de Presidente e de Vice-Presidentes.",Reunião de Instalação e Eleição,Encerrada (Final),539384
75596,2025-03-21T10:00:00.000Z,null,Discussão e votação de proposta legislativa - LOA para 2025,Reunião Deliberativa,Cancelada,6855
75645,2025-03-27T16:00:00.000Z,2025-03-27T17:41:00.000Z,"Comissão Geral para debater a possível extinção do Perse
 Comissão Geral para debater possível extinção do PERSE",Comissão Geral,Encerrada,180
75663,2025-03-25T15:33:00.000Z,2025-03-25T16:38:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539384
75667,2025-03-26T13:30:00.000Z,null,"Discussão e votação de propostas legislativas
 Eleição dos Vice-Presidentes da Comissão de Cultura.",Reunião Deliberativa,Cancelada,536996
75735,2025-04-01T15:10:00.000Z,2025-04-01T16:41:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537480
75747,2025-04-02T10:42:00.000Z,2025-04-02T12:15:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2010
75768,2025-04-02T10:39:00.000Z,2025-04-02T10:45:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2017
75790,2025-04-03T09:43:00.000Z,2025-04-03T10:50:00.000Z,Sessão Deliberativa Extraordinária Semipresencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75807,2025-04-08T14:41:00.000Z,2025-04-08T16:21:00.000Z,Discussão e Votação de Propostas Legislativas,Reunião Deliberativa,Encerrada (Final),537480
75864,2025-04-09T10:44:00.000Z,2025-04-09T11:13:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2016
75883,2025-04-09T11:04:00.000Z,2025-04-09T12:17:00.000Z,"Discussão e votação de propostas legislativas
 A- Acordo de Procedimentos da CREDN para 2025",Reunião Deliberativa,Encerrada (Final),2018
75923,2025-04-08T14:00:00.000Z,null,Seminário de Políticas Públicas em Saúde Renal,Reunião Técnica,Convocada,100950
75925,2025-04-08T11:41:00.000Z,2025-04-08T13:19:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),4
75936,2025-04-09T14:00:00.000Z,null,"Agroecologia: combate à fome, às desigualdades e às mudanças do clima",Reunião Técnica,Convocada,100950
75960,2025-04-15T14:00:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Cancelada,539388
75485,2025-04-25T11:30:00.000Z,2025-04-25T12:25:00.000Z,"Homenagem aos 115 anos da Academia Brasileira de Ciências, Artes, História e Literatura (ABRASCI)
 Homenagem aos 115 anos da Academia Brasileira de Ciências, Artes, História e Literatura",Sessão Não Deliberativa Solene,Encerrada,180
75954,2025-04-23T14:10:00.000Z,2025-04-23T16:21:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539387
76048,2025-04-23T11:00:00.000Z,null,Reunião de Eleição para os cargos de 2º e 3º Vice-Presidentes,Reunião de Eleição,Cancelada,6174
76065,2025-04-29T14:26:00.000Z,2025-04-29T15:21:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537480
76091,2025-04-24T09:20:00.000Z,2025-04-24T10:03:00.000Z,"esclarecer possíveis dúvidas sobre os procedimentos que deverão ser obedecidos, conforme previsto no art. 45-A da Resolução 1/2025-CN.",Reunião Técnica,Encerrada,6855
76187,2025-04-30T09:22:00.000Z,2025-04-30T11:23:00.000Z,Sessão Deliberativa Extraordinária Semipresencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75985,2025-05-06T13:30:00.000Z,2025-05-06T19:33:00.000Z,"Encontro com a sociedade civil para debater o projeto de consolidação das leis federais relativas às pessoas com deficiência - Código Brasileiro de Inclusão (CBI)  
 CONVIDADOS(AS):
1. ANNA PAULA FEMINELLA
Secretária Nacional dos Direitos da Pessoa com Deficiência do Ministério dos Direitos Humanos e Cidadania - MDHC; 
2. ANA CLÁUDIA FIGUEIREDO
representando a Rede IN; 
3. LUCIANA TRINDADE DE MACEDO
Secretária Nacional do PSB Inclusão; 
4. MICHELLY SIQUEIRA
Diretora Institucional da Caixa de Assistência dos Advogados de Minas Gerais; 
5. ISABELLE PASSINHO
Diretora de Mobilidade Inclusiva e Aeroviária da Agência Estadual de Mobilidade Urbana e Serviços Públicos (MOB) do Estado do Maranhão; 
6. MARIA APARECIDA GUGEL
Representando a Associação Nacional dos(as) Membros(as) do Ministério Público de Defesa dos Direitos das Pessoas Idosas e Pessoas com Deficiência - AMPID; 
7. CLARINHA MARINHO
palestrante motivacional; 
8. RAQUEL CÂMARA CABRAL
Mãe atípica atuante na causa da inclusão; 
9. CLEUNICE BOHN DE LIMA
Presidente da Federação Brasileira das Associações de Síndrome de Down - FBASD; 
10. CARLOS DAVID CARNEIRO BICHARA, BONIFÁCIO ANDRADA e ANDRÉ AZEVEDO, Consultores da Câmara dos Deputados.

(REQ. nº 18/2025-CPD, de autoria do Deputado Duarte Jr.)",Audiência Pública,Encerrada (Final),537480
76133,2025-05-06T16:21:00.000Z,2025-05-06T16:40:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),5503
76199,2025-05-07T16:03:00.000Z,2025-05-07T18:14:00.000Z,"Ambientes digitais e saúde mental de crianças e adolescentes
 (REQ 7/2025 CCOM, do deputado Jadyel Alencar)

1) CRISTIANO NABUCO DE ABREU (Confirmada participação por videoconferência)
   Psicólogo

2) JOÃO BRANT (Presença confirmada)
   Secretário de Políticas Digitais
   Secretaria de Comunicação Social da Presidência da República

3) KAREN SCAVACINI (Presença confirmada)
   Representante
   Instituto Vita Alere

4) KARINA QUEIROZ (Confirmada participação por videoconferência)
   Representante
   Tec Kids

5) EMANUELLA RIBEIRO (Presença confirmada)
   Representante
   Instituto Alana

6) RODRIGO TERRA (Confirmada participação por videoconferência)
   Presidente
   Abragames",Audiência Pública,Encerrada (Final),539385
76212,2025-05-06T15:55:00.000Z,2025-05-06T17:03:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539388
76231,2025-05-07T08:00:00.000Z,2025-05-07T10:09:00.000Z,Recepção ao Senhor Ministro e discussão de assuntos atinentes à Comissão,Mesa Redonda,Encerrada (Final),2015
76234,2025-05-07T10:58:00.000Z,2025-05-07T13:18:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2018
