id_frente,id_deputado,nome_deputado,partido,uf
53843,73463,OSMAR SERRAGLIO,null,PR
53843,152610,ROBERTO ALVES,null,SP
53843,178944,ROBERTO SALES,null,RJ
53843,73560,SILVIO TORRES,null,SP
53842,178993,CARLOS HENRIQUE GAGUIM,UNIÃO,TO
53842,134812,EDMILSON RODRIGUES,null,PA
53842,74655,EDUARDO BARBOSA,null,MG
53842,99654,ERIVELTON SANTANA,null,BA
53842,160667,GUILHERME MUSSI,null,SP
53842,74273,JEFFERSON CAMPOS,PL,SP
53842,74351,JOSUÉ BENGTSON,null,PA
53842,74317,JÚLIO CESAR,PSD,PI
53842,151208,LAERCIO OLIVEIRA,null,SE
53842,178920,RICARDO TEOBALDO,null,PE
53842,152610,ROBERTO ALVES,null,SP
53842,122466,RONALDO MARTINS,null,CE
53842,74372,SANDES JÚNIOR,null,GO
53842,92776,STEFANO AGUIAR,PSD,MG
53842,178952,WALTER ALVES,null,RN
53834,178906,BETO SALAME,null,PA
53834,141428,FÁBIO FARIA,null,RN
53834,74419,GONZAGA PATRIOTA,null,PE
53834,67138,IRACEMA PORTELLA,null,PI
53834,74665,JAIME MARTINS,null,MG
53834,141503,JÔ MORAES,null,MG
53834,178910,JOAQUIM PASSARINHO,PL,PA
53834,178857,JORGE SOLLA,PT,BA
53834,160509,JORGINHO MELLO,null,SC
53834,178825,LEO DE BRITO,null,AC
53834,74749,MAURO LOPES,null,MG
53834,178984,MIGUEL HADDAD,null,SP
53834,171620,RENATO ANDRADE,null,MG
53834,178920,RICARDO TEOBALDO,null,PE
53834,141531,RODRIGO DE CASTRO,UNIÃO,MG
53834,178887,RUBENS PEREIRA JÚNIOR,PT,MA
53834,141552,VALTENIR PEREIRA,null,MT
53834,160632,ZÉ SILVA,UNIÃO,MG
53841,178881,ALUISIO MENDES,REPUBLICANOS,MA
53841,178948,BETO ROSADO,null,RN
53841,178993,CARLOS HENRIQUE GAGUIM,UNIÃO,TO
53841,141405,CELSO MALDANER,null,SC
53841,178910,JOAQUIM PASSARINHO,PL,PA
53841,74278,MARCELO ORTIZ,null,SP
53841,178858,MÁRIO NEGROMONTE JR.,PSB,BA
53841,178843,MARX BELTRÃO,PP,AL
53841,73692,OSMAR TERRA,PL,RS
53841,141531,RODRIGO DE CASTRO,UNIÃO,MG
53841,160651,ROGÉRIO PENINHA MENDONÇA,null,SC
53841,178845,RONALDO LESSA,null,AL
53841,74356,SILAS CÂMARA,null,AM
53840,73458,ALEX CANZIANI,null,PR
53840,178963,COVATTI FILHO,null,RS
53840,160643,DR. JORGE SILVA,null,ES
53840,178830,DR. SINVAL MALHEIROS,null,SP
53840,134812,EDMILSON RODRIGUES,null,PA
53840,99654,ERIVELTON SANTANA,null,BA
53840,74366,JOÃO CAMPOS,null,GO
53840,178885,JUNIOR MARRECA,null,MA
53840,74254,LEONARDO PICCIANI,null,RJ
53840,162332,LUIZ NISHIMORI,PSD,PR
53840,74470,MARCONDES GADELHA,null,PB
53840,178986,NILTO TATTO,PT,SP
53840,178844,PEDRO VILELA,null,AL
53840,160641,PROFESSORA MARCIVANIA,PCdoB,AP
53840,141527,RENATO MOLLING,null,RS
53840,160426,ROGÉRIO ROSSO,null,DF
53840,178845,RONALDO LESSA,null,AL
53840,160636,WILSON FILHO,null,PB
53839,178927,ALIEL MACHADO,PV,PR
53839,160588,DIEGO ANDRADE,PSD,MG
53839,92346,EDUARDO BOLSONARO,null,SP
53839,178977,EDUARDO CURY,null,SP
53839,178877,FÁBIO SOUSA,null,GO
53839,160587,FÁBIO TRAD,null,MS
53839,141429,FELIPE MAIA,null,RN
53839,178966,GEOVANIA DE SÁ,PSDB,SC
53839,178965,JOÃO DERLY,null,RS
53839,178802,LUIZ CARLOS RAMOS,null,RJ
53839,178983,MARCIO ALVINO,PL,SP
53839,141500,MARCOS MONTES,null,MG
53839,74571,NELSON PELLEGRINO,null,BA
53839,178912,PEDRO CUNHA LIMA,null,PB
53839,177282,SUBTENENTE GONZAGA,null,MG
53839,74283,VICENTINHO,null,SP
53833,178972,ALEX MANENTE,CIDADANIA,SP
53833,178881,ALUISIO MENDES,REPUBLICANOS,MA
53833,74163,CARLOS MANATO,null,ES
53833,178966,GEOVANIA DE SÁ,PSDB,SC
53833,178872,GIVALDO VIEIRA,null,ES
53833,74253,JULIO LOPES,PP,RJ
53833,74299,LEÔNIDAS CRISTINO,null,CE
53833,94931,LUCIO VIEIRA LIMA,null,BA
53833,74160,PATRUS ANANIAS,PT,MG
53833,178863,ULDURICO JUNIOR,null,BA
53833,178888,VICTOR MENDES,null,MA
53833,189593,WADIH DAMOUS,null,RJ
53833,160518,WELITON PRADO,SOLIDARIEDADE,MG
53829,178974,ANDRES SANCHEZ,null,SP
53829,178877,FÁBIO SOUSA,null,GO
53829,178873,HELDER SALOMÃO,PT,ES
53829,160573,JOÃO ARRUDA,null,PR
53829,178857,JORGE SOLLA,PT,BA
53829,74079,JOSÉ PRIANTE,MDB,PA
53829,178885,JUNIOR MARRECA,null,MA
53829,74585,LINCOLN PORTELA,PL,MG
53829,178954,LUCIO MOSQUINI,PL,RO
53829,167722,MARCOS ROGÉRIO,null,RO
53829,141527,RENATO MOLLING,null,RS
53829,160653,ROBERTO DE LUCENA,null,SP
53829,160515,RONALDO BENEDET,null,SC
53829,178947,SÓSTENES CAVALCANTE,PL,RJ
53829,160632,ZÉ SILVA,UNIÃO,MG
53831,178890,ADELMO CARNEIRO LEÃO,null,MG
53831,178928,CHRISTIANE DE SOUZA YARED,null,PR
53831,141408,CLEBER VERDE,MDB,MA
53831,178916,DANIEL COELHO,null,PE
53831,178953,EXPEDITO NETTO,null,RO
53831,178980,GOULART,null,SP
53831,160607,JOSE STÉDILE,null,RS
53831,74351,JOSUÉ BENGTSON,null,PA
53831,73553,NELSON MARQUEZELLI,null,SP
53831,141515,OTAVIO LEITE,null,RJ
53831,160558,PAULO FREIRE COSTA,PL,SP
53831,74812,PEDRO CHAVES,null,GO
53831,178844,PEDRO VILELA,null,AL
53831,152610,ROBERTO ALVES,null,SP
53831,178926,RODRIGO MARTINS,null,PI
53831,178845,RONALDO LESSA,null,AL
53831,178913,VENEZIANO VITAL DO RÊGO,null,PB
53831,141555,VINICIUS CARVALHO,PL,SP
53831,160631,WALNEY ROCHA,null,RJ
53828,160508,AFONSO FLORENCE,PT,BA
53828,178841,CÍCERO ALMEIDA,null,AL
53828,178871,EVAIR VIEIRA DE MELO,PP,ES
53828,74558,GIVALDO CARIMBÃO,null,AL
53828,178855,IRMÃO LAZARO,null,BA
53828,141503,JÔ MORAES,null,MG
53828,160544,JUNJI ABE,null,SP
53828,160659,KEIKO OTA,null,SP
53828,74161,REGINALDO LOPES,PT,MG
53938,160619,José Nunes,null,BA
53938,74554,José Rocha,UNIÃO,BA
53938,73808,Sérgio Brito,PSD,BA
53938,92776,Stefano Aguiar,PSD,MG
53923,178929,Diego Garcia,REPUBLICANOS,PR
53923,204518,Dr. Frederico,PRD,MG
53923,204351,Dr. Luiz Ovando,PP,MS
53923,160532,Eli Corrêa Filho,null,SP
53923,160640,Eros Biondini,PL,MG
53923,204494,Fred Costa,PRD,MG
53923,141470,José Guimarães,null,CE
53923,204472,José Medeiros,PL,MT
53923,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53923,81055,Márcio Jerry,PCdoB,MA
53923,178925,Rejane Dias,null,PI
53923,178874,Sergio Vidigal,null,ES
53923,74043,Wellington Roberto,PSD,PB
53922,136811,Afonso Hamm,PP,RS
53922,160545,Alexandre Leite,UNIÃO,SP
53922,204351,Dr. Luiz Ovando,PP,MS
53922,141434,Flaviano Melo,null,AC
53922,204436,Isnaldo Bulhões Jr.,MDB,AL
53922,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53922,204433,Marcelo Calero,null,RJ
53922,204556,Marcelo Ramos,null,AM
53922,204553,Pastor Sargento Isidório,AVANTE,BA
53922,178861,Ronaldo Carletto,null,BA
53922,177282,Subtenente Gonzaga,null,MG
53926,178836,Alan Rick,null,AC
53926,74090,Átila Lins,PSD,AM
53926,178962,Carlos Gomes,REPUBLICANOS,RS
53926,74060,Daniel Almeida,PCdoB,BA
53926,204367,Daniel Freitas,PL,SC
53926,160588,Diego Andrade,PSD,MG
53926,204562,Edilázio Júnior,null,MA
53926,160674,Hugo Motta,REPUBLICANOS,PB
53926,160645,Luiz Carlos,null,AP
53926,122158,Pedro Paulo,PSD,RJ
53926,160601,Pr. Marco Feliciano,PL,SP
53926,204557,Sidney Leite,PSD,AM
53926,92776,Stefano Aguiar,PSD,MG
53927,204544,Alexandre Frota,null,SP
53927,74467,Damião Feliciano,UNIÃO,PB
53927,74060,Daniel Almeida,PCdoB,BA
53927,178929,Diego Garcia,REPUBLICANOS,PR
53927,66828,Fausto Pinato,PP,SP
53927,204392,Francisco Jr.,null,GO
53927,178909,Hélio Leite,null,PA
53927,204444,Helio Lopes,PL,RJ
53927,204550,Júnior Mano,PSB,CE
53927,204558,Marcelo Nilo,REPUBLICANOS,BA
53927,204452,Márcio Labre,null,RJ
53927,178985,Miguel Lombardi,PL,SP
53927,122158,Pedro Paulo,PSD,RJ
53927,73486,Pompeo de Mattos,PDT,RS
53928,160527,Aguinaldo Ribeiro,PP,PB
53928,204388,Bibo Nunes,PL,RS
53928,141405,Celso Maldaner,null,SC
53928,178963,Covatti Filho,null,RS
53928,141417,Edio Lopes,null,RR
53928,160587,Fábio Trad,null,MS
53928,178839,Jéssica Sales,null,AC
53928,204433,Marcelo Calero,null,RJ
53928,178983,Marcio Alvino,PL,SP
53928,160535,Marcon,PT,RS
53928,74398,Maria do Rosário,PT,RS
53928,160642,Pastor Eurico,PSDB,PE
53928,160635,Ruy Carneiro,PODE,PB
53933,178833,Alexandre Serfiotis,null,RJ
53933,160600,Arthur Oliveira Maia,UNIÃO,BA
53933,74052,Bosco Costa,null,SE
53933,178928,Christiane de Souza Yared,null,PR
53933,141408,Cleber Verde,MDB,MA
53933,74655,Eduardo Barbosa,null,MG
53933,141431,Fernando Coelho Filho,UNIÃO,PE
53933,74585,Lincoln Portela,PL,MG
53933,194260,Nivaldo Albuquerque,null,AL
53933,74161,Reginaldo Lopes,PT,MG
53933,178933,Sergio Souza,MDB,PR
53933,178922,Tadeu Alencar,null,PE
53933,74376,Vander Loubet,PT,MS
53934,204499,Cássio Andrade,null,PA
53934,141405,Celso Maldaner,null,SC
53934,204355,Da Vitoria,PP,ES
53934,204451,Delegado Antônio Furtado,null,RJ
53934,132504,Enio Verri,null,PR
53934,178969,Fábio Mitidieri,null,SE
53934,141459,João Maia,PP,RN
53934,204463,Wladimir Garotinho,null,RJ
53935,160758,Domingos Sávio,PL,MG
53935,160669,Genecias Noronha,null,CE
53935,74270,Gilberto Nascimento,PSD,SP
53935,160667,Guilherme Mussi,null,SP
53935,204441,Otoni de Paula,PSD,RJ
53935,160556,Padre João,PT,MG
53935,141516,Paulo Abi-Ackel,PSDB,MG
53935,178920,Ricardo Teobaldo,null,PE
53935,204480,Rogério Correia,PT,MG
53936,160545,Alexandre Leite,UNIÃO,SP
53936,133439,André Figueiredo,PDT,CE
53936,74052,Bosco Costa,null,SE
53936,141398,Carlos Zarattini,PT,SP
53936,141405,Celso Maldaner,null,SC
53936,204531,Guilherme Derrite,PP,SP
53936,178909,Hélio Leite,null,PA
53936,204556,Marcelo Ramos,null,AM
53936,178896,Newton Cardoso Jr,MDB,MG
53936,160558,Paulo Freire Costa,PL,SP
53936,204529,Policial Katia Sastre,null,SP
53936,160641,Professora Marcivania,PCdoB,AP
53936,204530,Rodrigo Agostinho,null,SP
53936,160635,Ruy Carneiro,PODE,PB
53936,204438,Sergio Toledo,null,AL
53936,177282,Subtenente Gonzaga,null,MG
53936,160632,Zé Silva,UNIÃO,MG
53937,178937,Altineu Côrtes,PL,RJ
53937,160541,Arthur Lira,PP,AL
53937,204355,Da Vitoria,PP,ES
53937,74270,Gilberto Nascimento,PSD,SP
53937,178952,Walter Alves,null,RN
53937,204463,Wladimir Garotinho,null,RJ
53915,160511,Alessandro Molon,null,RJ
53915,160553,Antonio Brito,PSD,BA
53915,178948,Beto Rosado,null,RN
53915,204488,Célio Studart,PSD,CE
53915,141405,Celso Maldaner,null,SC
53915,178908,Delegado Éder Mauro,PL,PA
53915,198783,Emanuel Pinheiro Neto,PSD,MT
53915,66828,Fausto Pinato,PP,SP
53915,178959,Hiran Gonçalves,null,RR
53915,141470,José Guimarães,null,CE
53915,160535,Marcon,PT,RS
53915,204529,Policial Katia Sastre,null,SP
53915,178930,Roman,null,PR
53915,74356,Silas Câmara,null,AM
53915,141553,Vanderlei Macris,null,SP
53915,204396,Vermelho,PP,PR
53915,178952,Walter Alves,null,RN
53915,160592,Zeca Dirceu,PT,PR
53924,204361,Carlos Chiodini,MDB,SC
53924,178993,Carlos Henrique Gaguim,UNIÃO,TO
53924,204552,Eduardo Braide,null,MA
53924,141431,Fernando Coelho Filho,UNIÃO,PE
53924,141450,Hugo Leal,PSD,RJ
53924,178970,João Daniel,PT,SE
53924,160642,Pastor Eurico,PSDB,PE
53924,73486,Pompeo de Mattos,PDT,RS
53924,73801,Renildo Calheiros,PCdoB,PE
53924,73808,Sérgio Brito,PSD,BA
53924,160632,Zé Silva,UNIÃO,MG
53914,204501,Alencar Santana,PT,SP
53914,178833,Alexandre Serfiotis,null,RJ
53914,73701,Benedita da Silva,PT,RJ
53914,204488,Célio Studart,PSD,CE
53914,171623,Fabio Reis,PSD,SE
53914,141450,Hugo Leal,PSD,RJ
53914,73531,Ivan Valente,null,SP
53914,74156,Leonardo Monteiro,PT,MG
53914,204433,Marcelo Calero,null,RJ
53914,160610,Valmir Assunção,PT,BA
53920,204503,Alexandre Padilha,null,SP
53920,178881,Aluisio Mendes,REPUBLICANOS,MA
53920,178975,Baleia Rossi,MDB,SP
53920,141513,Bilac Pinto,null,MG
53920,204572,Capitão Alberto Neto,PL,AM
53920,204451,Delegado Antônio Furtado,null,RJ
53920,143632,Domingos Neto,PSD,CE
53920,160758,Domingos Sávio,PL,MG
53920,204427,Fernando Rodolfo,PRD,PE
53920,178970,João Daniel,PT,SE
53920,141488,Paulo Teixeira,PT,SP
53920,73788,Ricardo Barros,PP,PR
53920,160651,Rogério Peninha Mendonça,null,SC
53920,74371,Rubens Otoni,PT,GO
53921,204495,Airton Faleiro,PT,PA
53921,204572,Capitão Alberto Neto,PL,AM
53921,178829,Capitão Augusto,PL,SP
53921,204499,Cássio Andrade,null,PA
53921,204439,Dr. Leonardo,null,MT
53921,198783,Emanuel Pinheiro Neto,PSD,MT
53921,74366,João Campos,null,GO
53921,112437,João Marcelo Souza,null,MA
53921,74299,Leônidas Cristino,null,CE
53921,204543,Luiz Flávio Gomes,null,SP
53921,150418,Márcio Marinho,REPUBLICANOS,BA
53921,74159,Odair Cunha,PT,MG
53921,204363,Osires Damaso,null,TO
53921,137070,Vicentinho Júnior,PSDB,TO
53921,141555,Vinicius Carvalho,PL,SP
53921,160518,Weliton Prado,SOLIDARIEDADE,MG
53917,178959,Hiran Gonçalves,null,RR
53917,204353,Aline Gurgel,UNIÃO,AP
53917,141513,Bilac Pinto,null,MG
53917,178829,Capitão Augusto,PL,SP
53917,204542,Denis Bezerra,null,CE
53917,160575,Erika Kokay,PT,DF
53917,66828,Fausto Pinato,PP,SP
53917,178964,Heitor Schuch,PSD,RS
53917,204435,Jesus Sérgio,null,AC
53917,204429,João H. Campos,null,PE
53917,74554,José Rocha,UNIÃO,BA
53917,204522,Marco Bertaiolli,null,SP
53917,194260,Nivaldo Albuquerque,null,AL
53917,204390,Professor Alcides,PSDB,GO
53917,178887,Rubens Pereira Júnior,PT,MA
53917,178946,Soraya Santos,PL,RJ
53917,177282,Subtenente Gonzaga,null,MG
53919,160640,Eros Biondini,PL,MG
53919,74159,Odair Cunha,PT,MG
53919,204498,Olival Marques,PODE,PA
53919,178987,Orlando Silva,PCdoB,SP
53904,73441,Celso Russomanno,REPUBLICANOS,SP
53904,204351,Dr. Luiz Ovando,PP,MS
53904,152605,Glauber Braga,null,RJ
53904,204442,Gurgel,null,RJ
53904,178986,Nilto Tatto,PT,SP
53904,178930,Roman,null,PR
53904,73808,Sérgio Brito,PSD,BA
53906,204571,Alex Santana,null,BA
53906,69871,Bacelar,PV,BA
53906,204511,David Soares,PODE,SP
53906,204389,Elias Vaz,null,GO
53906,204531,Guilherme Derrite,PP,SP
53906,178964,Heitor Schuch,PSD,RS
53906,178857,Jorge Solla,PT,BA
53906,160556,Padre João,PT,MG
53906,73486,Pompeo de Mattos,PDT,RS
53906,152610,Roberto Alves,null,SP
53906,204505,Vavá Martins,null,PA
53908,160511,Alessandro Molon,null,RJ
53908,159237,Assis Carvalho,null,PI
53908,204499,Cássio Andrade,null,PA
53908,204496,Celso Sabino,PDT,PA
53908,204367,Daniel Freitas,PL,SC
53908,204434,Dra. Vanda Milani,null,AC
53908,160669,Genecias Noronha,null,CE
53908,178966,Geovania de Sá,PSDB,SC
53908,74419,Gonzaga Patriota,null,PE
53908,204410,Luisa Canziani,PSD,PR
53908,178896,Newton Cardoso Jr,MDB,MG
53908,204377,Paula Belmonte,null,DF
53908,178951,Rafael Motta,null,RN
53908,73801,Renildo Calheiros,PCdoB,PE
53908,152610,Roberto Alves,null,SP
53908,178863,Uldurico Junior,null,BA
53908,74043,Wellington Roberto,PSD,PB
53908,204559,Zé Neto,PT,BA
53910,178975,Baleia Rossi,MDB,SP
53910,204476,Chiquinho Brazão,null,RJ
53910,178963,Covatti Filho,null,RS
53910,178929,Diego Garcia,REPUBLICANOS,PR
53910,160587,Fábio Trad,null,MS
53910,204436,Isnaldo Bulhões Jr.,MDB,AL
53910,141458,João Carlos Bacelar,PL,BA
53910,178910,Joaquim Passarinho,PL,PA
53910,74554,José Rocha,UNIÃO,BA
53910,204474,Juarez Costa,REPUBLICANOS,MT
53910,74156,Leonardo Monteiro,PT,MG
53910,204382,Loester Trutis,null,MS
53910,162332,Luiz Nishimori,PSD,PR
53910,141516,Paulo Abi-Ackel,PSDB,MG
53910,160558,Paulo Freire Costa,PL,SP
53910,204383,Professor Israel Batista,null,DF
53910,73788,Ricardo Barros,PP,PR
53910,74305,Roberto Pessoa,null,CE
53910,160651,Rogério Peninha Mendonça,null,SC
53910,178952,Walter Alves,null,RN
53911,178962,Carlos Gomes,REPUBLICANOS,RS
53911,73701,Benedita da Silva,PT,RJ
53911,160758,Domingos Sávio,PL,MG
53911,204491,Gilberto Abramo,REPUBLICANOS,MG
53911,74848,Jandira Feghali,PCdoB,RJ
53911,160570,Jerônimo Goergen,null,RS
53911,98057,Lafayette de Andrada,PL,MG
53911,92102,Leur Lomanto Júnior,UNIÃO,BA
53911,141518,Paulinho da Força,SOLIDARIEDADE,SP
53911,178920,Ricardo Teobaldo,null,PE
53911,160518,Weliton Prado,SOLIDARIEDADE,MG
53912,178972,Alex Manente,CIDADANIA,SP
53912,74090,Átila Lins,PSD,AM
53912,160665,Augusto Coutinho,REPUBLICANOS,PE
53912,74060,Daniel Almeida,PCdoB,BA
53912,204512,Delegado Marcelo Freitas,UNIÃO,MG
53912,178929,Diego Garcia,REPUBLICANOS,PR
53912,74655,Eduardo Barbosa,null,MG
53912,204427,Fernando Rodolfo,PRD,PE
53912,204539,Hercílio Coelho Diniz,MDB,MG
53912,204384,Ney Leprevost,null,PR
53912,90201,Pedro Augusto Bezerra,null,CE
53912,74305,Roberto Pessoa,null,CE
53912,204360,Silvia Cristina,PP,RO
53912,178863,Uldurico Junior,null,BA
53912,204385,Valdevan Noventa,null,SE
53913,74459,Átila Lira,null,PI
53913,178876,Célio Silveira,MDB,GO
53913,74060,Daniel Almeida,PCdoB,BA
53913,160758,Domingos Sávio,PL,MG
53913,141421,Eduardo da Fonte,PP,PE
53913,204484,General Peternelli,null,SP
53913,178857,Jorge Solla,PT,BA
53913,98057,Lafayette de Andrada,PL,MG
53913,178987,Orlando Silva,PCdoB,SP
53913,160641,Professora Marcivania,PCdoB,AP
53913,178934,Toninho Wandscheer,PP,PR
53913,141553,Vanderlei Macris,null,SP
53916,74646,Aécio Neves,PSDB,MG
53916,74057,Alice Portugal,PCdoB,BA
53916,204499,Cássio Andrade,null,PA
53916,66828,Fausto Pinato,PP,SP
53916,141431,Fernando Coelho Filho,UNIÃO,PE
53916,73482,Henrique Fontana,null,RS
53916,204576,João Roma,null,BA
53916,204506,Marcos Pereira,REPUBLICANOS,SP
53916,178956,Mariana Carvalho,null,RO
53916,160556,Padre João,PT,MG
53916,204395,Pedro Lupion,REPUBLICANOS,PR
53900,204560,Adolfo Viana,PSDB,BA
53900,121948,Adriano do Baldy,PP,GO
53900,204515,André Janones,REDE,MG
53900,204414,Aroldo Martins,null,PR
53900,178871,Evair Vieira de Melo,PP,ES
53900,171623,Fabio Reis,PSD,SE
53900,92699,Fernando Monteiro,PSD,PE
53900,204494,Fred Costa,PRD,MG
53900,74270,Gilberto Nascimento,PSD,SP
53900,141459,João Maia,PP,RN
53900,178886,Juscelino Filho,PSDB,MA
53900,73692,Osmar Terra,PL,RS
53900,204570,Pastor Gil,PL,MA
53900,73943,Perpétua Almeida,null,AC
53900,74371,Rubens Otoni,PT,GO
53900,143084,Tiago Dimas,PODE,TO
53900,141553,Vanderlei Macris,null,SP
53909,74459,Átila Lira,null,PI
53909,74052,Bosco Costa,null,SE
53909,160589,Bruna Furlan,null,SP
53909,204370,Célio Moura,null,TO
53909,204484,General Peternelli,null,SP
53909,204444,Helio Lopes,PL,RJ
53909,73482,Henrique Fontana,null,RS
53909,204565,Professora Dayane Pimentel,null,BA
53909,177282,Subtenente Gonzaga,null,MG
53909,160976,Tiririca,PSD,SP
53893,178833,Alexandre Serfiotis,null,RJ
53893,160553,Antonio Brito,PSD,BA
53893,204507,Carla Zambelli,null,SP
53893,160758,Domingos Sávio,PL,MG
53893,141422,Efraim Filho,null,PB
53893,204411,Filipe Barros,PL,PR
53893,73531,Ivan Valente,null,SP
53893,204386,Jose Mario Schreiner,null,GO
53893,204420,Julian Lemos,null,PB
53893,204471,Mara Rocha,null,AC
53893,204430,Margarete Coelho,null,PI
53893,193726,Paulo Eduardo Martins,null,PR
53893,178946,Soraya Santos,PL,RJ
53893,195866,Vaidon Oliveira,null,CE
53899,178882,André Fufuca,PP,MA
53899,73696,Angela Amin,null,SC
53899,73433,Arlindo Chinaglia,PT,SP
53899,204397,Boca Aberta,null,PR
53899,141398,Carlos Zarattini,PT,SP
53899,204450,Doutor Luizinho,PP,RJ
53899,178969,Fábio Mitidieri,null,SE
53899,204427,Fernando Rodolfo,PRD,PE
53899,204392,Francisco Jr.,null,GO
53899,204436,Isnaldo Bulhões Jr.,MDB,AL
53899,178910,Joaquim Passarinho,PL,PA
53899,74079,José Priante,MDB,PA
53899,160645,Luiz Carlos,null,AP
53899,146307,Neri Geller,null,MT
53899,74160,Patrus Ananias,PT,MG
53899,204395,Pedro Lupion,REPUBLICANOS,PR
53899,204406,Pedro Westphalen,PP,RS
53899,204524,Pinheirinho,PP,MG
53899,160641,Professora Marcivania,PCdoB,AP
53899,204567,Raimundo Costa,PSD,BA
53899,204416,Sanderson,PL,RS
53899,90842,Santini,null,RS
53899,178874,Sergio Vidigal,null,ES
53899,160976,Tiririca,PSD,SP
53905,204353,Aline Gurgel,UNIÃO,AP
53905,178881,Aluisio Mendes,REPUBLICANOS,MA
53905,204355,Da Vitoria,PP,ES
53905,204454,Daniel Silveira,null,RJ
53905,204511,David Soares,PODE,SP
53905,204541,Eduardo Bismarck,PV,CE
53905,178871,Evair Vieira de Melo,PP,ES
53905,204473,General Girão,PL,RN
53905,204513,Guiga Peixoto,null,SP
53905,160619,José Nunes,null,BA
53905,74299,Leônidas Cristino,null,CE
53905,204382,Loester Trutis,null,MS
53905,178879,Lucas Vergilio,null,GO
53905,204469,Manuel Marcos,null,AC
53905,178947,Sóstenes Cavalcante,PL,RJ
53905,195866,Vaidon Oliveira,null,CE
53905,141553,Vanderlei Macris,null,SP
53905,160569,Waldenor Pereira,PT,BA
53918,204413,Alcides Rodrigues,null,GO
53918,178927,Aliel Machado,PV,PR
53918,159237,Assis Carvalho,null,PI
53918,178829,Capitão Augusto,PL,SP
53918,116379,Darci de Matos,null,SC
53918,204552,Eduardo Braide,null,MA
53918,160640,Eros Biondini,PL,MG
53918,171623,Fabio Reis,PSD,SE
53918,141431,Fernando Coelho Filho,UNIÃO,PE
53918,204442,Gurgel,null,RJ
53918,204404,Lucas Redecker,PSD,RS
53918,178983,Marcio Alvino,PL,SP
53918,122974,Pedro Lucas Fernandes,UNIÃO,MA
53918,152610,Roberto Alves,null,SP
53918,160651,Rogério Peninha Mendonça,null,SC
53907,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53907,74060,Daniel Almeida,PCdoB,BA
53907,204542,Denis Bezerra,null,CE
53907,204368,Fabio Schiochet,UNIÃO,SC
53907,191923,Flávio Nogueira,PT,PI
53907,198197,Greyce Elias,AVANTE,MG
53907,141464,José Airton Félix Cirilo,PT,CE
53907,178895,Misael Varella,PSD,MG
53907,146307,Neri Geller,null,MT
53907,204524,Pinheirinho,PP,MG
53907,160601,Pr. Marco Feliciano,PL,SP
53907,178920,Ricardo Teobaldo,null,PE
53901,141431,Fernando Coelho Filho,UNIÃO,PE
53901,74419,Gonzaga Patriota,null,PE
53901,178884,Hildo Rocha,MDB,MA
53901,204410,Luisa Canziani,PSD,PR
53901,204458,Major Fabiana,null,RJ
53901,204453,Natália Bonavides,PT,RN
53901,74159,Odair Cunha,PT,MG
53901,73943,Perpétua Almeida,null,AC
53901,204530,Rodrigo Agostinho,null,SP
53901,141531,Rodrigo de Castro,UNIÃO,MG
53901,73466,Rubens Bueno,null,PR
53901,178874,Sergio Vidigal,null,ES
53901,204425,Silvio Costa Filho,REPUBLICANOS,PE
53901,92776,Stefano Aguiar,PSD,MG
53901,178863,Uldurico Junior,null,BA
53901,160610,Valmir Assunção,PT,BA
53898,204460,Carlos Jordy,PL,RJ
53898,178876,Célio Silveira,MDB,GO
53898,204490,Charlles Evangelista,null,MG
53898,74655,Eduardo Barbosa,null,MG
53898,204389,Elias Vaz,null,GO
53898,178969,Fábio Mitidieri,null,SE
53898,204531,Guilherme Derrite,PP,SP
53898,108338,Jaqueline Cassol,null,RO
53898,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53898,204381,Luis Miranda,null,DF
53898,204556,Marcelo Ramos,null,AM
53898,204360,Silvia Cristina,PP,RO
53898,160610,Valmir Assunção,PT,BA
53898,160592,Zeca Dirceu,PT,PR
53894,136811,Afonso Hamm,PP,RS
53894,204454,Daniel Silveira,null,RJ
53894,178908,Delegado Éder Mauro,PL,PA
53894,74270,Gilberto Nascimento,PSD,SP
53894,204508,Igor Timo,PSD,MG
53894,74554,José Rocha,UNIÃO,BA
53894,204359,Léo Moraes,null,RO
53894,204381,Luis Miranda,null,DF
53894,204506,Marcos Pereira,REPUBLICANOS,SP
53894,204384,Ney Leprevost,null,PR
53894,204524,Pinheirinho,PP,MG
53894,178989,Renata Abreu,PODE,SP
53894,204466,Tereza Nelma,null,AL
53894,204517,Zé Vitor,PL,MG
53895,204515,André Janones,REDE,MG
53895,204352,Camilo Capiberibe,null,AP
