tipo_evento,id_deputado,nome_deputado,presencas_confirmadas,total_eventos_tipo,taxa_presenca_perc
Reunião de Comparecimento de Ministro(a),73579,Alberto Fraga,4,17,23.5
Reunião de Comparecimento de Ministro(a),220608,Cristiane Lopes,4,17,23.5
Visita Técnica,220595,Coronel Fernanda,3,13,23.1
Visita Técnica,204479,Nicoletti,3,13,23.1
Sessão Deliberativa,204482,Euclydes Pettersen,11,48,22.9
Reunião de Instalação e Eleição,220659,Dayany Bittencourt,11,49,22.4
Reunião de Instalação e Eleição,220529,Gilson Daniel,11,49,22.4
Audiência Pública,220574,Cabo Gilberto Silva,28,126,22.2
Reunião Deliberativa,160575,Erika Kokay,60,273,22
Debate,104552,Socorro Neri,3,14,21.4
Reunião de Eleição,133439,André Figueiredo,4,19,21.1
Reunião de Eleição,73768,Dilceu Sperafico,4,19,21.1
Reunião de Eleição,73433,Arlindo Chinaglia,4,19,21.1
Reunião de Eleição,205476,Charles Fernandes,4,19,21.1
Reunião de Eleição,204492,Paulo Guedes,4,19,21.1
Reunião de Eleição,160642,Pastor Eurico,4,19,21.1
Reunião de Eleição,74299,Leônidas Cristino,4,19,21.1
Reunião de Eleição,160598,Flávia Morais,4,19,21.1
Reunião de Eleição,162332,Luiz Nishimori,4,19,21.1
Reunião de Eleição,74467,Damião Feliciano,4,19,21.1
Reunião de Eleição,204525,Rosana Valle,4,19,21.1
Reunião de Eleição,178871,Evair Vieira de Melo,4,19,21.1
Reunião de Eleição,220701,Delegado Matheus Laiola,4,19,21.1
Reunião de Eleição,220529,Gilson Daniel,4,19,21.1
Reunião de Eleição,220622,Nely Aquino,4,19,21.1
Reunião de Eleição,123756,Antônia Lúcia,4,19,21.1
Reunião de Eleição,220557,Daniela Reinehr,4,19,21.1
Reunião de Eleição,178993,Carlos Henrique Gaguim,4,19,21.1
Reunião de Eleição,220579,Silvia Waiãpi,4,19,21.1
Reunião de Eleição,74856,Laura Carneiro,4,19,21.1
Reunião de Eleição,204404,Lucas Redecker,4,19,21.1
Reunião de Eleição,160632,Zé Silva,4,19,21.1
Reunião de Eleição,73604,Rui Falcão,4,19,21.1
Reunião de Eleição,220642,Delegado Bruno Lima,4,19,21.1
Reunião de Eleição,220635,Bruno Ganem,4,19,21.1
Reunião de Eleição,74273,Jefferson Campos,4,19,21.1
Reunião de Eleição,160552,Danrlei de Deus Hinterholz,4,19,21.1
Reunião Deliberativa,220552,Zucco,56,273,20.5
Reunião de Instalação e Eleição,204534,Tabata Amaral,10,49,20.4
Reunião de Instalação e Eleição,204372,Julio Cesar Ribeiro,10,49,20.4
Reunião de Instalação e Eleição,204535,Sâmia Bomfim,10,49,20.4
Reunião de Instalação e Eleição,220604,Marcos Tavares,10,49,20.4
Reunião de Instalação e Eleição,160601,Pr. Marco Feliciano,10,49,20.4
Reunião de Instalação e Eleição,104552,Socorro Neri,10,49,20.4
Seminário,220595,Coronel Fernanda,4,20,20
Seminário,220707,Amanda Gentil,4,20,20
Seminário,220591,Meire Serafim,4,20,20
Seminário,220625,Delegada Ione,4,20,20
Seminário,204534,Tabata Amaral,4,20,20
Seminário,74848,Jandira Feghali,4,20,20
Seminário,220695,Rogéria Santos,4,20,20
Seminário,107283,Gleisi Hoffmann,4,20,20
Seminário,208297,Katia Dias,4,20,20
Seminário,178945,Rosangela Gomes,4,20,20
Seminário,73701,Benedita da Silva,4,20,20
Seminário,230765,Enfermeira Rejane,4,20,20
Seminário,220548,Camila Jara,4,20,20
Seminário,204353,Aline Gurgel,4,20,20
Seminário,204453,Natália Bonavides,4,20,20
Seminário,220656,Fernanda Pessoa,4,20,20
Seminário,220608,Cristiane Lopes,4,20,20
Seminário,74784,Luiza Erundina,4,20,20
Seminário,153423,Renilce Nicodemos,4,20,20
Seminário,231911,Lenir de Assis,4,20,20
Seminário,220674,Dra. Alessandra Haber,4,20,20
Seminário,178832,Leandre,4,20,20
Seminário,220696,Ivoneide Caetano,4,20,20
Seminário,204374,Bia Kicis,4,20,20
Seminário,220553,Denise Pessôa,4,20,20
Seminário,107970,Ana Paula Leão,4,20,20
Seminário,74856,Laura Carneiro,4,20,20
Seminário,220551,Franciane Bayer,4,20,20
Seminário,220566,Lêda Borges,4,20,20
Seminário,204410,Luisa Canziani,4,20,20
Seminário,220689,Detinha,4,20,20
Seminário,139285,Lídice da Mata,4,20,20
Seminário,225730,Enfermeira Ana Paula,4,20,20
Seminário,220671,Dilvanda Faro,4,20,20
Seminário,221338,Professora Luciene Cavalcante,4,20,20
Seminário,220623,Duda Salabert,4,20,20
Seminário,220620,Rosângela Reis,4,20,20
Seminário,220693,Roberta Roma,4,20,20
Seminário,220670,Iza Arruda,4,20,20
Seminário,204462,Chris Tonietto,4,20,20
Seminário,220564,Yandra Moura,4,20,20
Seminário,220537,Helena Lima,4,20,20
Seminário,204407,Fernanda Melchionna,4,20,20
Seminário,178866,Luizianne Lins,4,20,20
Seminário,220561,Delegada Katarina,4,20,20
Seminário,160641,Professora Marcivania,4,20,20
Seminário,178989,Renata Abreu,4,20,20
Seminário,220555,Daiana Santos,4,20,20
Seminário,220622,Nely Aquino,4,20,20
Seminário,220603,Dani Cunha,4,20,20
Seminário,220643,Sônia Guajajara,4,20,20
Seminário,204525,Rosana Valle,4,20,20
Seminário,220565,Delegada Adriana Accorsi,4,20,20
Seminário,220640,Juliana Cardoso,4,20,20
Seminário,220527,Jack Rocha,4,20,20
Seminário,74075,Elcione Barbalho,4,20,20
Seminário,204369,Caroline de Toni,4,20,20
Seminário,234788,Heloísa Helena,4,20,20
Seminário,166402,Magda Mofatto,4,20,20
Seminário,204507,Carla Zambelli,4,20,20
Seminário,220575,Sonize Barbosa,4,20,20
Seminário,220559,Julia Zanatta,4,20,20
Seminário,74398,Maria do Rosário,4,20,20
Seminário,220637,Marina Silva,4,20,20
Seminário,226179,Gisela Simona,4,20,20
Seminário,198197,Greyce Elias,4,20,20
Seminário,220549,Any Ortiz,4,20,20
Seminário,218086,Ely Santos,4,20,20
Seminário,204528,Adriana Ventura,4,20,20
Seminário,213762,Carla Dickson,4,20,20
Seminário,220651,Simone Marquetto,4,20,20
Seminário,220644,Rosangela Moro,4,20,20
Seminário,220556,Ana Paula Lima,4,20,20
Seminário,220632,Ana Pimentel,4,20,20
Seminário,220569,Silvye Alves,4,20,20
Seminário,220579,Silvia Waiãpi,4,20,20
Seminário,204459,Daniela do Waguinho,4,20,20
Seminário,220580,Professora Goreth,4,20,20
Audiência Pública,160518,Weliton Prado,25,126,19.8
Reunião Deliberativa,74856,Laura Carneiro,54,273,19.8
Reunião Deliberativa,220618,Sargento Portugal,53,273,19.4
Audiência Pública,221338,Professora Luciene Cavalcante,24,126,19
Sessão Deliberativa,220614,Dr. Daniel Soranz,9,48,18.8
Reunião Deliberativa,160512,Aureo Ribeiro,51,273,18.7
Reunião de Instalação e Eleição,221338,Professora Luciene Cavalcante,9,49,18.4
Reunião de Instalação e Eleição,160575,Erika Kokay,9,49,18.4
Reunião de Instalação e Eleição,220623,Duda Salabert,9,49,18.4
Reunião de Instalação e Eleição,220621,Sargento Gonçalves,9,49,18.4
Reunião de Instalação e Eleição,133439,André Figueiredo,9,49,18.4
Reunião de Instalação e Eleição,204572,Capitão Alberto Neto,9,49,18.4
Reunião de Instalação e Eleição,220690,Capitão Alden,9,49,18.4
Reunião Deliberativa,204378,Coronel Chrisóstomo,50,273,18.3
Mesa Redonda,220551,Franciane Bayer,4,22,18.2
Mesa Redonda,220598,Tarcísio Motta,4,22,18.2
Reunião de Comparecimento de Ministro(a),220687,Márcio Honaiser,3,17,17.6
Reunião Deliberativa,204535,Sâmia Bomfim,48,273,17.6
Reunião de Comparecimento de Ministro(a),98148,Cobalchini,3,17,17.6
Reunião de Comparecimento de Ministro(a),73778,Luiz Carlos Hauly,3,17,17.6
Reunião de Comparecimento de Ministro(a),220673,Delegado Caveira,3,17,17.6
Reunião de Comparecimento de Ministro(a),220626,Rafael Simoes,3,17,17.6
Reunião de Comparecimento de Ministro(a),220690,Capitão Alden,3,17,17.6
Reunião de Comparecimento de Ministro(a),80815,Leo Prates,3,17,17.6
Reunião de Comparecimento de Ministro(a),220539,Defensor Stélio Dener,3,17,17.6
Reunião Deliberativa,220606,Reimont,48,273,17.6
Reunião de Comparecimento de Ministro(a),204404,Lucas Redecker,3,17,17.6
Reunião de Comparecimento de Ministro(a),220654,Delegado Paulo Bilynskyj,3,17,17.6
Reunião de Comparecimento de Ministro(a),204479,Nicoletti,3,17,17.6
Reunião de Comparecimento de Ministro(a),220623,Duda Salabert,3,17,17.6
Reunião de Comparecimento de Ministro(a),220571,Daniel Agrobom,3,17,17.6
Reunião de Comparecimento de Ministro(a),74041,Luiz Couto,3,17,17.6
Reunião de Comparecimento de Ministro(a),220606,Reimont,3,17,17.6
Reunião de Comparecimento de Ministro(a),161440,Pezenti,3,17,17.6
Reunião de Comparecimento de Ministro(a),220536,Zé Haroldo Cathedral,3,17,17.6
Reunião de Comparecimento de Ministro(a),204412,Dr. Zacharias Calil,3,17,17.6
Reunião de Comparecimento de Ministro(a),178832,Leandre,3,17,17.6
Reunião de Comparecimento de Ministro(a),220633,Ricardo Salles,3,17,17.6
Reunião de Comparecimento de Ministro(a),205865,Reinhold Stephanes,3,17,17.6
Reunião de Comparecimento de Ministro(a),73768,Dilceu Sperafico,3,17,17.6
Reunião de Comparecimento de Ministro(a),160604,Pedro Uczai,3,17,17.6
Reunião de Comparecimento de Ministro(a),165470,Rodrigo Valadares,3,17,17.6
Reunião de Comparecimento de Ministro(a),220537,Helena Lima,3,17,17.6
Reunião de Comparecimento de Ministro(a),66385,Julio Arcoverde,3,17,17.6
Reunião de Comparecimento de Ministro(a),204495,Airton Faleiro,3,17,17.6
Reunião de Comparecimento de Ministro(a),220607,Max Lemos,3,17,17.6
Reunião de Comparecimento de Ministro(a),220605,Bandeira de Mello,3,17,17.6
Reunião de Comparecimento de Ministro(a),204572,Capitão Alberto Neto,3,17,17.6
Reunião de Comparecimento de Ministro(a),178954,Lucio Mosquini,3,17,17.6
Reunião de Comparecimento de Ministro(a),204351,Dr. Luiz Ovando,3,17,17.6
Reunião de Comparecimento de Ministro(a),178964,Heitor Schuch,3,17,17.6
Reunião de Comparecimento de Ministro(a),74398,Maria do Rosário,3,17,17.6
Reunião de Comparecimento de Ministro(a),73604,Rui Falcão,3,17,17.6
Reunião de Comparecimento de Ministro(a),220699,Castro Neto,3,17,17.6
Reunião de Comparecimento de Ministro(a),66828,Fausto Pinato,3,17,17.6
Reunião de Comparecimento de Ministro(a),220575,Sonize Barbosa,3,17,17.6
Reunião de Comparecimento de Ministro(a),220659,Dayany Bittencourt,3,17,17.6
Reunião de Comparecimento de Ministro(a),204372,Julio Cesar Ribeiro,3,17,17.6
Reunião de Comparecimento de Ministro(a),227660,Nitinho,3,17,17.6
Reunião de Comparecimento de Ministro(a),220557,Daniela Reinehr,3,17,17.6
Reunião de Comparecimento de Ministro(a),226708,Allan Garcês,3,17,17.6
Reunião de Comparecimento de Ministro(a),74554,José Rocha,3,17,17.6
Reunião de Comparecimento de Ministro(a),220584,Murilo Galdino,3,17,17.6
Reunião Deliberativa,220659,Dayany Bittencourt,48,273,17.6
Reunião Deliberativa,220654,Delegado Paulo Bilynskyj,48,273,17.6
Reunião de Comparecimento de Ministro(a),74156,Leonardo Monteiro,3,17,17.6
Reunião de Comparecimento de Ministro(a),160601,Pr. Marco Feliciano,3,17,17.6
Reunião de Comparecimento de Ministro(a),160552,Danrlei de Deus Hinterholz,3,17,17.6
Reunião de Comparecimento de Ministro(a),160512,Aureo Ribeiro,3,17,17.6
Reunião de Comparecimento de Ministro(a),204358,Beto Pereira,3,17,17.6
Reunião de Comparecimento de Ministro(a),204409,Daniel Trzeciak,3,17,17.6
Reunião de Comparecimento de Ministro(a),73433,Arlindo Chinaglia,3,17,17.6
Reunião de Comparecimento de Ministro(a),220581,Luciano Amaral,3,17,17.6
Reunião de Comparecimento de Ministro(a),220554,Alexandre Lindenmeyer,3,17,17.6
Reunião de Comparecimento de Ministro(a),220588,Roberto Duarte,3,17,17.6
Reunião de Comparecimento de Ministro(a),204387,Sargento Fahur,3,17,17.6
Reunião de Comparecimento de Ministro(a),92102,Leur Lomanto Júnior,3,17,17.6
Reunião de Comparecimento de Ministro(a),220572,Marussa Boldrin,3,17,17.6
Reunião de Comparecimento de Ministro(a),160642,Pastor Eurico,3,17,17.6
Reunião de Comparecimento de Ministro(a),74374,Geraldo Resende,3,17,17.6
Reunião de Comparecimento de Ministro(a),204459,Daniela do Waguinho,3,17,17.6
Reunião de Comparecimento de Ministro(a),220534,Fred Linhares,3,17,17.6
Audiência Pública,74374,Geraldo Resende,22,126,17.5
Audiência Pública,160575,Erika Kokay,22,126,17.5
Audiência Pública,220618,Sargento Portugal,22,126,17.5
Audiência Pública,204535,Sâmia Bomfim,22,126,17.5
Reunião Deliberativa,160598,Flávia Morais,47,273,17.2
Reunião Deliberativa,220663,Eriberto Medeiros,47,273,17.2
Reunião Deliberativa,204557,Sidney Leite,46,273,16.8
Reunião Deliberativa,220604,Marcos Tavares,46,273,16.8
Audiência Pública,210989,Bruno Farias,21,126,16.7
Sessão Deliberativa,160541,Arthur Lira,8,48,16.7
Reunião Deliberativa,104552,Socorro Neri,45,273,16.5
Reunião de Instalação e Eleição,220598,Tarcísio Motta,8,49,16.3
Reunião de Instalação e Eleição,209787,Nikolas Ferreira,8,49,16.3
Reunião de Instalação e Eleição,74856,Laura Carneiro,8,49,16.3
Reunião de Instalação e Eleição,204557,Sidney Leite,8,49,16.3
Reunião de Instalação e Eleição,160604,Pedro Uczai,8,49,16.3
Reunião de Instalação e Eleição,74585,Lincoln Portela,8,49,16.3
Reunião de Instalação e Eleição,74057,Alice Portugal,8,49,16.3
Reunião de Instalação e Eleição,220618,Sargento Portugal,8,49,16.3
Reunião de Instalação e Eleição,220682,Tadeu Veneri,8,49,16.3
Reunião de Instalação e Eleição,178829,Capitão Augusto,8,49,16.3
Reunião de Instalação e Eleição,178871,Evair Vieira de Melo,8,49,16.3
Reunião de Instalação e Eleição,204464,Talíria Petrone,8,49,16.3
Reunião de Instalação e Eleição,160666,Félix Mendonça Júnior,8,49,16.3
Reunião de Instalação e Eleição,226179,Gisela Simona,8,49,16.3
Reunião de Instalação e Eleição,220622,Nely Aquino,8,49,16.3
Reunião Deliberativa,220658,Luiz Gastão,44,273,16.1
Audiência Pública,220552,Zucco,20,126,15.9
Audiência Pública,104552,Socorro Neri,20,126,15.9
Audiência Pública,160598,Flávia Morais,20,126,15.9
Audiência Pública,74856,Laura Carneiro,20,126,15.9
Reunião Deliberativa,141450,Hugo Leal,43,273,15.8
Reunião de Eleição,220551,Franciane Bayer,3,19,15.8
Reunião de Eleição,220547,Marcos Pollon,3,19,15.8
Reunião de Eleição,220610,Dr. Fernando Máximo,3,19,15.8
Reunião de Eleição,141555,Vinicius Carvalho,3,19,15.8
Reunião de Eleição,157130,Túlio Gadêlha,3,19,15.8
Reunião de Eleição,220646,Felipe Becari,3,19,15.8
Reunião de Eleição,220685,Paulo Litro,3,19,15.8
Reunião de Eleição,220581,Luciano Amaral,3,19,15.8
Reunião de Eleição,220599,Marcelo Crivella,3,19,15.8
Reunião de Eleição,107970,Ana Paula Leão,3,19,15.8
Reunião de Eleição,220600,Lebrão,3,19,15.8
Reunião de Eleição,220564,Yandra Moura,3,19,15.8
Reunião de Eleição,204411,Filipe Barros,3,19,15.8
Reunião de Eleição,224333,Welter,3,19,15.8
Reunião Deliberativa,221338,Professora Luciene Cavalcante,43,273,15.8
Reunião de Eleição,220574,Cabo Gilberto Silva,3,19,15.8
Reunião de Eleição,221328,Adilson Barroso,3,19,15.8
Reunião de Eleição,220568,Gustavo Gayer,3,19,15.8
Reunião de Eleição,178986,Nilto Tatto,3,19,15.8
Reunião de Eleição,204517,Zé Vitor,3,19,15.8
Reunião de Eleição,220607,Max Lemos,3,19,15.8
Reunião de Eleição,220575,Sonize Barbosa,3,19,15.8
Reunião de Eleição,73579,Alberto Fraga,3,19,15.8
Reunião de Eleição,204387,Sargento Fahur,3,19,15.8
Reunião de Eleição,227660,Nitinho,3,19,15.8
Reunião de Eleição,165470,Rodrigo Valadares,3,19,15.8
Reunião de Eleição,204473,General Girão,3,19,15.8
Reunião de Eleição,220548,Camila Jara,3,19,15.8
Reunião de Eleição,220638,Antonio Carlos Rodrigues,3,19,15.8
Reunião de Eleição,220655,Mario Frias,3,19,15.8
Reunião de Eleição,74646,Aécio Neves,3,19,15.8
Reunião de Eleição,160665,Augusto Coutinho,3,19,15.8
Reunião de Eleição,220657,André Fernandes,3,19,15.8
Reunião de Eleição,204526,Luiz Philippe de Orleans e Bragança,3,19,15.8
Reunião de Eleição,73531,Ivan Valente,3,19,15.8
Reunião de Eleição,220619,Delegado Ramagem,3,19,15.8
Reunião de Eleição,160758,Domingos Sávio,3,19,15.8
Reunião de Eleição,204351,Dr. Luiz Ovando,3,19,15.8
Reunião de Eleição,178975,Baleia Rossi,3,19,15.8
Reunião de Eleição,220577,Augusto Puppio,3,19,15.8
Reunião de Eleição,74554,José Rocha,3,19,15.8
Reunião de Eleição,220684,Tião Medeiros,3,19,15.8
Reunião de Eleição,220537,Helena Lima,3,19,15.8
Reunião de Eleição,204358,Beto Pereira,3,19,15.8
Reunião de Eleição,74090,Átila Lins,3,19,15.8
Reunião Deliberativa,204572,Capitão Alberto Neto,43,273,15.8
Reunião Deliberativa,133439,André Figueiredo,42,273,15.4
Visita Técnica,204388,Bibo Nunes,2,13,15.4
Visita Técnica,160538,Bohn Gass,2,13,15.4
Audiência Pública,221329,Ricardo Abrão,19,126,15.1
Audiência Pública,220529,Gilson Daniel,19,126,15.1
Audiência Pública,178946,Soraya Santos,19,126,15.1
Reunião Deliberativa,220529,Gilson Daniel,41,273,15
Seminário,178993,Carlos Henrique Gaguim,3,20,15
Reunião Deliberativa,160556,Padre João,41,273,15
Seminário,220701,Delegado Matheus Laiola,3,20,15
Reunião de Instalação e Eleição,226708,Allan Garcês,7,49,14.3
Reunião de Instalação e Eleição,74299,Leônidas Cristino,7,49,14.3
Reunião de Instalação e Eleição,178929,Diego Garcia,7,49,14.3
Reunião de Instalação e Eleição,220551,Franciane Bayer,7,49,14.3
Reunião de Instalação e Eleição,178881,Aluisio Mendes,7,49,14.3
Reunião de Instalação e Eleição,220574,Cabo Gilberto Silva,7,49,14.3
Reunião de Instalação e Eleição,74156,Leonardo Monteiro,7,49,14.3
Reunião de Instalação e Eleição,220586,Rafael Brito,7,49,14.3
Reunião de Instalação e Eleição,204416,Sanderson,7,49,14.3
Reunião de Instalação e Eleição,220635,Bruno Ganem,7,49,14.3
Reunião de Instalação e Eleição,220580,Professora Goreth,7,49,14.3
Reunião de Instalação e Eleição,204369,Caroline de Toni,7,49,14.3
Reunião de Instalação e Eleição,220560,Thiago de Joaldo,7,49,14.3
Reunião de Instalação e Eleição,220658,Luiz Gastão,7,49,14.3
Audiência Pública,123756,Antônia Lúcia,18,126,14.3
Reunião de Instalação e Eleição,220547,Marcos Pollon,7,49,14.3
Audiência Pública,220663,Eriberto Medeiros,18,126,14.3
Reunião Deliberativa,226179,Gisela Simona,39,273,14.3
Reunião de Instalação e Eleição,141450,Hugo Leal,7,49,14.3
Reunião de Instalação e Eleição,74095,Pauderney Avelino,7,49,14.3
Reunião de Instalação e Eleição,220607,Max Lemos,7,49,14.3
Reunião de Instalação e Eleição,123756,Antônia Lúcia,7,49,14.3
Reunião Deliberativa,213762,Carla Dickson,39,273,14.3
Audiência Pública,141411,Dagoberto Nogueira,18,126,14.3
Reunião de Instalação e Eleição,204455,Luiz Lima,7,49,14.3
Reunião de Instalação e Eleição,204528,Adriana Ventura,7,49,14.3
Reunião Deliberativa,191923,Flávio Nogueira,39,273,14.3
Reunião de Instalação e Eleição,160598,Flávia Morais,7,49,14.3
Reunião Deliberativa,220583,Delegado Fabio Costa,39,273,14.3
Reunião de Instalação e Eleição,220619,Delegado Ramagem,7,49,14.3
Reunião de Instalação e Eleição,220606,Reimont,7,49,14.3
Reunião de Instalação e Eleição,220666,Coronel Meira,7,49,14.3
Reunião de Instalação e Eleição,220530,Messias Donato,7,49,14.3
Reunião Deliberativa,220686,Duarte Jr.,38,273,13.9
Reunião Deliberativa,220623,Duda Salabert,38,273,13.9
Mesa Redonda,220609,Maurício Carvalho,3,22,13.6
Reunião Deliberativa,62881,Danilo Forte,37,273,13.6
Reunião Deliberativa,220547,Marcos Pollon,37,273,13.6
Mesa Redonda,204445,Fernando Mineiro,3,22,13.6
Mesa Redonda,204534,Tabata Amaral,3,22,13.6
Reunião Deliberativa,204422,Ossesio Silva,37,273,13.6
Mesa Redonda,141411,Dagoberto Nogueira,3,22,13.6
Mesa Redonda,98615,Ismael,3,22,13.6
Mesa Redonda,104552,Socorro Neri,3,22,13.6
Mesa Redonda,204390,Professor Alcides,3,22,13.6
Reunião Deliberativa,204372,Julio Cesar Ribeiro,37,273,13.6
Mesa Redonda,74044,Wilson Santiago,3,22,13.6
Reunião Deliberativa,160161,Marcelo Queiroz,37,273,13.6
Audiência Pública,204570,Pastor Gil,17,126,13.5
Audiência Pública,220606,Reimont,17,126,13.5
Audiência Pública,204540,Maria Rosas,17,126,13.5
Audiência Pública,80815,Leo Prates,17,126,13.5
Audiência Pública,220551,Franciane Bayer,17,126,13.5
Reunião Deliberativa,204534,Tabata Amaral,36,273,13.2
Reunião Deliberativa,160518,Weliton Prado,36,273,13.2
Reunião Deliberativa,204464,Talíria Petrone,35,273,12.8
Reunião Deliberativa,160601,Pr. Marco Feliciano,35,273,12.8
Reunião Deliberativa,220640,Juliana Cardoso,35,273,12.8
